Iteration,BatchSize,UserIndex,UserAddress,GasUsed,Latency(s)
4,42,31,0xC2f291f5A3409C7e0Cbe21A35b298D06D4D4A81d,28202,15.711
4,42,32,0x2a10fD01E3684e16039AEc0375a3EfaF79A984Ef,28202,15.961
4,42,33,0xDD6eBD5f9523a2f3f060E4A7B72AC99791B1CF68,28202,16.124
4,42,34,0x024a5D816aFdd34c3B8bEC54DFF4C2493b701287,28202,12.275
4,42,35,0xE0195036280919C5Fd8a09A284801c1D10544D5B,28202,12.787
4,42,36,0x196e12348E375BD1573EA831646Fa4b59fc7365F,28202,11.307
4,42,37,0x148EdA985cF169d2b47251526e25D532036A4DE6,28202,11.445
4,42,38,0xec6917a08C812F77A6f166C02c591933d9360aF8,28202,11.358
4,42,39,0x84632251bcC3a0DF7D02eD42aF82614828e9206C,28202,6.946
4,42,40,0xD10Cc8f237bfe15FA26Dd61d94c7824f556905fB,28202,7.058
4,42,41,0xEc276022f61BeC020140D4b84835b83E29669035,28202,19.325
4,42,42,0x6831762a1dB081fE324CD3c38274F85C40dD853B,28202,19.016
5,42,1,0x3f07a8d2f0c32c594F6544547047E7A9694eA07F,28202,45.496
5,42,2,0xfCAABA9f9c779a60D23e6CB8c51109E07Eecc96C,28202,44.862
5,42,3,0xCAB59dCB2F67f9393d0e4B1aDA4A44Dc46d06Ef7,28202,40.232
5,42,4,0x027081Bdc50d261986D1A325e41eC320C142e880,28202,39.747
5,42,5,0xBCc025eDE10308529B9387E51199bfE1fd83EaAA,28202,41.132
5,42,6,0x791Bcb599ac4DaFCbc24d44bcAA33ef6889Dfa60,28202,41.171
5,42,7,0xaD6cC98f2C952B440FAb67253E89670E7df76988,28202,40.821
5,42,8,0x5B7a90Bf10b08a0065e486aE1f860fe9C0478B41,28190,35.614
5,42,9,0xC8fec6C5b94D5fBDaBAf28192318B6668edDeb50,28202,36.265
5,42,10,0x9706eab126b2E9f68ACEb7035B6FbC8fB6318757,28202,36.457
5,42,11,0xca2a85EfcDF59c49c40261772566a10f18FEF43A,28202,36.909
5,42,12,0xBF50c3084619B755137Ca0A06CA74d043Ac3AC6D,28202,31.382
5,42,13,0xbbABa738a5B04b4870BE8453e81aD07c24EF678F,28202,31.345
5,42,14,0x0Cb66334692EeB0a77f84414A40F5092c156bC20,28202,31.951
5,42,15,0xfce35557CC7B3A9Ac5e7208dE363724668F9E06e,28202,32.553
5,42,16,0xcee0A37a0e866642ca0D6132b10B7a23ECa29318,28202,33.005
5,42,17,0xA707Af4af3612Cd298279d44a78e01318C56a73e,28202,34.21
5,42,18,0x7Bb21C83838584924E86A74a1E770aA2f2b13A84,28202,27.133
5,42,19,0x62d12fc4A7BBcAcA04E07F8bCF7AB44C423DD62a,28202,28.072
5,42,20,0xe46bA7E00F445780a9b3A862E5B58D87747f00e0,28190,29.517
5,42,21,0x51497B27B08126e5a6953C7EE743861C9AB4F9dE,28202,29.175
5,42,22,0xb28f2433DF37060f9d5caA149D04aEe12b7B938B,28202,23.493
5,42,23,0x313F2cFe6a76717651159486CEf4E603A63c890A,28202,23.315
5,42,24,0x7E6aE727157d983ed80Ee05Ba1ef7F120B7372e1,28202,23.91
5,42,25,0x23D607764e3bF83e6e97a91d0c138adf00E893aD,28190,25.201
5,42,26,0x9Bd20dE330A01447c3D28Bd7137237116bD9e266,28202,25.651
5,42,27,0xA480A6d9763C222E57A50778AF7995c0f0D15145,28202,19.773
5,42,28,0x40A469977F73155B263A008d1372127afE9FAF55,28190,20.224
5,42,29,0x0aD8C3835d3308aa8782A57F5B78BBf5eBd8042e,28202,20.214
5,42,30,0x075BDe0baf59d56aa0EEd3a535a2dAF749C73E85,28202,21.396
5,42,31,0xC2f291f5A3409C7e0Cbe21A35b298D06D4D4A81d,28202,21.445
5,42,32,0x2a10fD01E3684e16039AEc0375a3EfaF79A984Ef,28202,16.394
5,42,33,0xDD6eBD5f9523a2f3f060E4A7B72AC99791B1CF68,28202,16.89
5,42,34,0x024a5D816aFdd34c3B8bEC54DFF4C2493b701287,28202,17.398
5,42,35,0xE0195036280919C5Fd8a09A284801c1D10544D5B,28202,17.422
5,42,36,0x196e12348E375BD1573EA831646Fa4b59fc7365F,28202,11.946
5,42,37,0x148EdA985cF169d2b47251526e25D532036A4DE6,28202,12.165
5,42,38,0xec6917a08C812F77A6f166C02c591933d9360aF8,28202,13.733
5,42,39,0x84632251bcC3a0DF7D02eD42aF82614828e9206C,28202,13.149
5,42,40,0xD10Cc8f237bfe15FA26Dd61d94c7824f556905fB,28202,13.087
5,42,41,0xEc276022f61BeC020140D4b84835b83E29669035,28202,8.354
5,42,42,0x6831762a1dB081fE324CD3c38274F85C40dD853B,28202,8.27
6,42,1,0x3f07a8d2f0c32c594F6544547047E7A9694eA07F,28202,15.421
6,42,2,0xfCAABA9f9c779a60D23e6CB8c51109E07Eecc96C,28202,15.13
6,42,3,0xCAB59dCB2F67f9393d0e4B1aDA4A44Dc46d06Ef7,28202,16.044
6,42,4,0x027081Bdc50d261986D1A325e41eC320C142e880,28202,11.446
6,42,5,0xBCc025eDE10308529B9387E51199bfE1fd83EaAA,28202,11.056
6,42,6,0x791Bcb599ac4DaFCbc24d44bcAA33ef6889Dfa60,28202,11.978
6,42,7,0xaD6cC98f2C952B440FAb67253E89670E7df76988,28202,11.053
6,42,8,0x5B7a90Bf10b08a0065e486aE1f860fe9C0478B41,28190,11.566
6,42,9,0xC8fec6C5b94D5fBDaBAf28192318B6668edDeb50,28202,7.351
6,42,10,0x9706eab126b2E9f68ACEb7035B6FbC8fB6318757,28202,7.331
6,42,11,0xca2a85EfcDF59c49c40261772566a10f18FEF43A,28202,7.641
6,42,12,0xBF50c3084619B755137Ca0A06CA74d043Ac3AC6D,28202,7.482
6,42,13,0xbbABa738a5B04b4870BE8453e81aD07c24EF678F,28202,20.134
6,42,14,0x0Cb66334692EeB0a77f84414A40F5092c156bC20,28202,15.355
6,42,15,0xfce35557CC7B3A9Ac5e7208dE363724668F9E06e,28202,15.325
6,42,16,0xcee0A37a0e866642ca0D6132b10B7a23ECa29318,28202,15.23
6,42,17,0xA707Af4af3612Cd298279d44a78e01318C56a73e,28202,15.772
6,42,18,0x7Bb21C83838584924E86A74a1E770aA2f2b13A84,28202,15.708
6,42,19,0x62d12fc4A7BBcAcA04E07F8bCF7AB44C423DD62a,28202,11.935
6,42,20,0xe46bA7E00F445780a9b3A862E5B58D87747f00e0,28190,12.045
6,42,21,0x51497B27B08126e5a6953C7EE743861C9AB4F9dE,28202,11.772
6,42,22,0xb28f2433DF37060f9d5caA149D04aEe12b7B938B,28202,12.025
6,42,23,0x313F2cFe6a76717651159486CEf4E603A63c890A,28202,7.454
6,42,24,0x7E6aE727157d983ed80Ee05Ba1ef7F120B7372e1,28202,7.306
6,42,25,0x23D607764e3bF83e6e97a91d0c138adf00E893aD,28190,19.317
6,42,26,0x9Bd20dE330A01447c3D28Bd7137237116bD9e266,28202,19.287
6,42,27,0xA480A6d9763C222E57A50778AF7995c0f0D15145,28202,19.597
6,42,28,0x40A469977F73155B263A008d1372127afE9FAF55,28190,19.911
6,42,29,0x0aD8C3835d3308aa8782A57F5B78BBf5eBd8042e,28202,19.128
6,42,30,0x075BDe0baf59d56aa0EEd3a535a2dAF749C73E85,28202,15.2
6,42,31,0xC2f291f5A3409C7e0Cbe21A35b298D06D4D4A81d,28202,16.074
6,42,32,0x2a10fD01E3684e16039AEc0375a3EfaF79A984Ef,28202,16.164
6,42,33,0xDD6eBD5f9523a2f3f060E4A7B72AC99791B1CF68,28202,12.161
6,42,34,0x024a5D816aFdd34c3B8bEC54DFF4C2493b701287,28202,12.237
6,42,35,0xE0195036280919C5Fd8a09A284801c1D10544D5B,28202,11.408
6,42,36,0x196e12348E375BD1573EA831646Fa4b59fc7365F,28202,11.417
6,42,37,0x148EdA985cF169d2b47251526e25D532036A4DE6,28202,11.196
6,42,38,0xec6917a08C812F77A6f166C02c591933d9360aF8,28202,7.596
6,42,39,0x84632251bcC3a0DF7D02eD42aF82614828e9206C,28202,31.494
6,42,40,0xD10Cc8f237bfe15FA26Dd61d94c7824f556905fB,28202,31.178
6,42,41,0xEc276022f61BeC020140D4b84835b83E29669035,28202,27.135
6,42,42,0x6831762a1dB081fE324CD3c38274F85C40dD853B,28202,27.381
7,42,1,0x3f07a8d2f0c32c594F6544547047E7A9694eA07F,28202,23.44
7,42,2,0xfCAABA9f9c779a60D23e6CB8c51109E07Eecc96C,28202,23.745
7,42,3,0xCAB59dCB2F67f9393d0e4B1aDA4A44Dc46d06Ef7,28202,23.409
7,42,4,0x027081Bdc50d261986D1A325e41eC320C142e880,28202,24.091
7,42,5,0xBCc025eDE10308529B9387E51199bfE1fd83EaAA,28202,23.998
7,42,6,0x791Bcb599ac4DaFCbc24d44bcAA33ef6889Dfa60,,
7,42,7,0xaD6cC98f2C952B440FAb67253E89670E7df76988,28202,20.254
7,42,8,0x5B7a90Bf10b08a0065e486aE1f860fe9C0478B41,28190,20.315
7,42,9,0xC8fec6C5b94D5fBDaBAf28192318B6668edDeb50,28202,19.943
7,42,10,0x9706eab126b2E9f68ACEb7035B6FbC8fB6318757,28202,20.158
7,42,11,0xca2a85EfcDF59c49c40261772566a10f18FEF43A,,
7,42,12,0xBF50c3084619B755137Ca0A06CA74d043Ac3AC6D,28202,15.674
7,42,13,0xbbABa738a5B04b4870BE8453e81aD07c24EF678F,28202,16.533
7,42,14,0x0Cb66334692EeB0a77f84414A40F5092c156bC20,28202,16.276
7,42,15,0xfce35557CC7B3A9Ac5e7208dE363724668F9E06e,28202,15.962
7,42,16,0xcee0A37a0e866642ca0D6132b10B7a23ECa29318,28202,11.38
7,42,17,0xA707Af4af3612Cd298279d44a78e01318C56a73e,28202,11.683
7,42,18,0x7Bb21C83838584924E86A74a1E770aA2f2b13A84,,
7,42,19,0x62d12fc4A7BBcAcA04E07F8bCF7AB44C423DD62a,28202,12.071
7,42,20,0xe46bA7E00F445780a9b3A862E5B58D87747f00e0,28190,7.063
7,42,21,0x51497B27B08126e5a6953C7EE743861C9AB4F9dE,28202,7.379
7,42,22,0xb28f2433DF37060f9d5caA149D04aEe12b7B938B,28202,8.33
7,42,23,0x313F2cFe6a76717651159486CEf4E603A63c890A,28202,16.64
7,42,24,0x7E6aE727157d983ed80Ee05Ba1ef7F120B7372e1,28202,15.939
7,42,25,0x23D607764e3bF83e6e97a91d0c138adf00E893aD,28190,15.495
7,42,26,0x9Bd20dE330A01447c3D28Bd7137237116bD9e266,28202,15.743
7,42,27,0xA480A6d9763C222E57A50778AF7995c0f0D15145,28202,15.843
7,42,28,0x40A469977F73155B263A008d1372127afE9FAF55,28190,13.017
7,42,29,0x0aD8C3835d3308aa8782A57F5B78BBf5eBd8042e,28202,13.256
7,42,30,0x075BDe0baf59d56aa0EEd3a535a2dAF749C73E85,28202,12.765
7,42,31,0xC2f291f5A3409C7e0Cbe21A35b298D06D4D4A81d,28202,35.586
7,42,32,0x2a10fD01E3684e16039AEc0375a3EfaF79A984Ef,28202,7.464
